QuestionID,Year,Exam,Subject,Chapter,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
Ana-Thorax-Sternum-001,2026,Medicine - 7 January (M),Anatomy,Thorax,Sternum,The xiphoid process is located approximately at which vertebral level?,T7/T8,T9/T10,T11/T12,L1/L2,,B,
Ana-Thorax-Vasculature-001,2026,Medicine - 5 January (E),Anatomy,Thorax,Vasculature,From where are most posterior intercostal arteries derived?,Subclavian artery,Thoracic aorta,Internal thoracic artery,Brachiocephalic artery,,B,"<div class=""explanation-container""><div class=""explanation-text""><div style=""color:#16a34a;font-weight:800;margin-bottom:6px;"">✔ Correct Answer: Thoracic aorta</div><div style=""margin-bottom:8px;""><b>Explanation:</b> Most posterior intercostal arteries arise from the thoracic aorta except the first two which arise from the costocervical trunk.</div><div style=""margin-bottom:10px;padding:8px 10px;background:#ecfdf5;border-left:4px solid #16a34a;border-radius:6px;""><b>Clinical Pearl:</b> “Aorta supplies most intercostals except first two.”</div><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Subclavian artery:</b></div>Only indirectly via costocervical trunk.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Internal thoracic artery:</b></div>Supplies anterior intercostals.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Brachiocephalic artery:</b></div>Does not directly give posterior intercostals.</div></div></div>"
Ana-Thorax-Vasculature-002,2026,Medicine - 6 January (E),Anatomy,Thorax,Vasculature,Bronchial arteries arise from:,3rd intercostal artery,Ascending aorta,Descending aorta,2nd posterior intercostal artery,,C,
Patho-Thorax-Breast-001,2026,Surgery - 6 January (E),Pathology,Thorax,Breast,Germline BRCA1 mutations increase risk for several cancers. Which of the following is NOT typically associated with BRCA1 mutation?,Thyroid carcinoma,Breast cancer,Ovarian cancer,Laryngeal carcinoma,,D,
Patho-Thorax-Breast-002,2026,Gynecology - 7 January (E),Pathology,Thorax,Breast,Breast cancer genetic predisposition is associated with mutation in:,BRCA1 and BRCA2,TP53,PTEN,Lynch syndrome genes,,A,
Patho-Thorax-Breast-003,2026,Medicine - 6 January (E),Pathology,Thorax,Breast,BRCA-1 mutation is associated with all except:,Breast cancer,Ovarian cancer,Prostate cancer,Laryngeal carcinoma,,D,"Tumor suppressor genes: APC - Colorectal cancer (FAP). BRCA1/BRCA2 - Breast, ovarian, prostate, pancreatic cancers. p16 - Many cancers (melanoma, lung). DCC - Colorectal cancer. DPC - Pancreatic cancer, colorectal cancer. MENin - Multiple Endocrine Neoplasia type 1. NF1 - NeuroFibromatosis type 1. NF2 - NeuroFibromatosis type 2. PTEN - Prostate, breast, and Endometrial cancers. Rb - Retinoblastoma, osteosarcoma. p53 - Most cancers, Li-Fraumeni syndrome (SBLA syndrome). TSC1/TSC2 - Tuberous sclerosis. VHL - von Hippel-Lindau disease. WT1/WT2 - Wilms Tumor. Loss of function → ↑ cancer risk; both alleles must be lost (Knudson's 2-hit hypothesis)."
Patho-Thorax-Breast-004,2026,Radiology - 6 January (M),Pathology,Thorax,Breast,A 50-year-old woman presents with a painless breast lump. Histopathology reveals a malignant tumor arising from the ductal epithelium. Which is the most common type of breast cancer?,Ductal carcinoma,Lobular carcinoma,Medullary carcinoma,Papillary carcinoma,,A,
Patho-Thorax-Breast-005,2026,Radiology - 5 January (M),Pathology,Thorax,Breast,Most common breast cancer type is:,Lobular carcinoma,Ductal carcinoma,DCIS,Medullary carcinoma,,B,
Patho-Thorax-Breast-006,2026,Surgery - 7 January (E),Pathology,Thorax,Breast,A 27 year old women requests a mammogram because both of her mother and sister died of metastatic breast cancer before 40 years of age. Which of the following would add to this patient's risk for breast cancer?,Multiparty,High-fiber diet,OCP's,BRCA-1 mutation,Bilateral fibroadenomas,D,
Patho-Thorax-Breast-007,2026,Surgery - 7 January (E),Pathology,Thorax,Breast,BRCA-2 is NOT associated with:,Laryngeal carcinoma,Prostate carcinoma,Ovarian Carcinoma,Pancreatic Carcinoma,,A,
Patho-Thorax-Mediastinum-001,2026,Radiology - 6 January (M),Pathology,Thorax,Mediastinum,A 25-year-old patient has a soft tissue mass seen on chest X-ray. The lung fields are clear and there is no lymphadenopathy. The mass is located in the anterior mediastinum. Which of the following is the most likely origin of this mass?,Thymus,Esophagus,Left atrium,Aorta,,A,"The anterior mediastinum houses the ""4 Ts"": Thymoma, Teratoma, Thyroid, Terrible lymphoma. Clear lungs and absence of lymphadenopathy suggest thymic origin rather than cardiac (left atrium) or esophagus (middle mediastinum). Aortic aneurysm can appear, but usually associated with contour change in mediastinal silhouette."
Surg-Thorax-Breast-001,2026,Gynecology - 6 January (M),Surgery,Thorax,Breast,A 35-year-old female with a history of smoking presents with a greenish discharge from her nipples and nipple retraction on examination. This common benign condition is?,Breast Ca,Intraductal Ca,Duct Extasi,Carcinoma in situ,,C,
Surg-Thorax-Breast-002,2026,Gynecology - 6 January (M),Surgery,Thorax,Breast,"During pregnancy, the breast undergoes structural changes to prepare for lactation. Which hormone is primarily responsible for development of alveoli and lobules in the breast?",Estrogen,Progesterone,Prolactin,Oxytocin,hCG,B,
Surg-Thorax-Breast-003,2026,Gynecology - 6 January (M),Surgery,Thorax,Breast,Mother has breast carcinoma. Her daughter wants to know her predisposition. Which test is required?,Mammography,Breast biopsy,FNAC,Ultrasound breast,BRCA1 and BRCA2 mutation testing,E,
Surg-Thorax-Breast-004,2026,Surgery - 7 January (E),Surgery,Thorax,Breast,A lymph node group draining the lateral aspect of the breast is called:,Central lymph nodes,Apical lymph nodes,Lateral lymph nodes,Posterior axillary nodes,Parasternal nodes,C,
Surg-Thorax-Breast-005,2026,Radiology - 5 January (M),Surgery,Thorax,Breast,Lymphatic drainage of the upper outer quadrant of the breast goes to:,Anterior axillary nodes,Parasternal nodes,Supraclavicular nodes,Internal mammary nodes,,A,"Breast Lymph<br>- Axillary lymph nodes - 75%<br>- Internal thoracic (mammary) parastemal - 20%<br>- Posterior intercostal - 5%<br>- Axillary lymph node include Anterior pectoral (Mainly), posterior, central, apical and lateral<br>- Sequence of major lymph node parallel along which vessel – Anterior axillary pectoral<br>- Sequence of lymph node parallel along which vessel - Internal thoracic<br>- Nipple drainage – Ant. axillary (Pectoral)<br>- Upper lateral – Ant. axillary mainly<br>- Lower lateral (Inferior) – Ant. axillary + Sub diaphragmatic + Internal mammary<br>Medial Quadrant -- Mainly to Internal mammary (Internal thoracic)<br>Lower Inner Medial Quadrant -- Inferior Phrenic (Sub Diaphragmatic)<br>Tail of Breast -- Posterior (Scapular) Lymph Node<br>Path of Axillary lymph flow --Anterior and posterior<br>Quadrant of Breast Lymph -- Medial and lateral"
Surg-Thorax-Breast-006,2026,Radiology - 6 January (M),Surgery,Thorax,Breast,Which is the correct anatomical location of breast lymph node levels?,Level I: lateral to pectoralis minor,Level II: posterior to pectoralis minor,Level III: medial to pectoralis minor,All of the above,,D,"Breast Lymph - Axillary lymph nodes - 75% - Internal thoracic (mammary) parasternal - 20% - Posterior intercostal - 5% - Axillary lymph node include Anterior or pectoral (Mainly), posterior, central, apical and lateral - Sequence of major lymph node parallel along which vessel → Anterior axillary to pectoral - Sequence of lymph node parallel along which vessel - Internal thoracic - Nipple drainage → Ant. axillary (Pectoral) - Upper lateral → Ant. axillary mainly - Lower lateral(Inferior) → Ant. axillary + Sub diaphragmatic + Internal mammary"
Surg-Thorax-Breast-007,2026,Radiology - 5 January (M),Surgery,Thorax,Breast,A nurse administration intramuscular injection in the gluteal region. Which site is the safest to avoid damaging the schiatic nerve?,Upper outer quadrant,Upper inner quadrant,Lower outer quadrant,Lower inner quadrant,,A,
Surg-Thorax-Breast-008,2026,Radiology - 5 January (M),Surgery,Thorax,Breast,"26-year-old female with 3x3 cm mobile, non-tender breast mass, positive family history. Next step:",Core biopsy,Mammography,Ultrasound,MRI,,C,
Surg-Thorax-Breast-009,2026,Medicine - 7 January (M),Surgery,Thorax,Breast,"A patient presents with a circumscribed, mobile breast mass. The most likely diagnosis is:",Fibroadenoma,Fibrocystic change,Breast carcinoma,Lipoma,,A,
Surg-Thorax-Pericardiocentesis-001,2026,Radiology - 5 January (M),Surgery,Thorax,Pericardiocentesis,Site of pericardiocentesis:,3rd ICS mid-axillary,4–5th ICS left mid-axillary,6th ICS parasternal,"Lateral to sternum, angled upward",,B,
Med-Toxicology-Poisoning & Antidotes-001,2026,Surgery - 7 January (E),Medicine,Toxicology,Poisoning & Antidotes,Patient brought to ER unconscious there is breathing problem Empty bottle of Aspirin found which one eliminate aspirin from body?,Bicarbonate administration,NH4Cl administration,IV hydration,Diuretic administration,Gastric lavage,A,
Med-Toxicology-Poisoning & Antidotes-002,2026,Surgery - 6 January (E),Medicine,Toxicology,Poisoning & Antidotes,Which of the following is used in the treatment of aspirin (salicylate) toxicity?,Activated charcoal only,Vitamin K,Calcium gluconate,Sodium bicarbonate,,D,
Med-Toxicology-Snake Bite-001,2026,Medicine - 6 January (E),Medicine,Toxicology,Snake Bite,Snake bite patient later develops hemoptysis and dyspnea. Toxin responsible:,Coagulase,Hyaluronidase,Proteases,Metalloproteinases,,D,
Med-Toxicology-Snake Bite-002,2026,Surgery - 6 January (E),Medicine,Toxicology,Snake Bite,A patient bitten by a snake later develops hemoptysis and dyspnea. Which venom toxin most likely caused these hemorrhagic respiratory symptoms?,Metalloproteinases,Insulin,Hyaluronidase,Coagulase,,A,
Peads-Toxicology-Teratogens-001,2026,Gynecology - 5 January (M),Pediatrics,Toxicology,Teratogens,A newborn has limb defects and cleft lip/palate. Maternal drug exposure is suspected. Which drug is responsible?,Mercury,Thalidomide,Valproate,Isotretinoin,,B,
Pharm-Toxicology-Poisoning & Antidotes-001,2026,Medicine - 7 January (M),Pharmacology,Toxicology,Poisoning & Antidotes,Treatment for aspirin toxicity includes:,Administration of activated charcoal,Administration of sodium bicarbonate,Hemodialysis only,IV glucose,,B,
Pharm-Toxicology-Poisoning & Antidotes-002,2026,Medicine - 6 January (E),Pharmacology,Toxicology,Poisoning & Antidotes,Treatment of aspirin toxicity includes administration of:,Calcium gluconate,Sodium bicarbonate,Naloxone,Activated charcoal only,,B,
Pharm-Toxicology-Poisoning & Antidotes-003,2026,Anesthesia - 5 January (M),Pharmacology,Toxicology,Poisoning & Antidotes,A farmer presented with pinpoint pupils and shallow breathing. Which of the following is the treatment for organophosphorus poisoning?,Atropine,Glycopyrrolate,Naloxone,Flumazenil,Sodium bicarbonate,A,SOME IMP ANTIDOTES TO REMEMBER
Pharm-Toxicology-Teratogens-001,2026,Gynecology - 7 January (E),Pharmacology,Toxicology,Teratogens,A 25-year-old woman on oral isotretinoin for severe acne becomes pregnant. What is the major risk to the fetus?,Neural tube defects,Cardiac septal defects,Teratogenic anomalies Due to Vitamin A,,,C,
Pharm-Toxicology-Teratogens-002,2026,Radiology - 5 January (M),Pharmacology,Toxicology,Teratogens,A pregnant lady taking acne treatment delivers a child with cleft palate and cardiac defects. Which drug is responsible?,Isotretinoin,Tetracycline,Phenytoin,Lithium,,A,
Pharm-Toxicology-Teratogens-003,2026,Anesthesia - 5 January (M),Pharmacology,Toxicology,Teratogens,A newborn is born with facial abnormalities. The mother was using treatment for acne. Which of the following is responsible for this defect?,Steroid ointment,Retinoid cream,Ascorbic acid,Vitamin E capsules for face,,B,
Pharm-Toxicology-Teratogens-004,2026,Gynecology - 5 January (M),Pharmacology,Toxicology,Teratogens,"A newborn has craniofacial abnormalities, history reveals the mother used a drug for acne during pregnancy. What is the most likely drug ?",Vitamin A,Estrogen,Steroids,Antibiotics,,A,
Pharm-Toxicology-Teratogens-005,2026,Anesthesia - 5 January (M),Pharmacology,Toxicology,Teratogens,A pregnant lady with epilepsy gave birth to a baby with notocord defect. Which of the following drug is responsible for this condition in baby?,Carbamazepine,Sodium valproate,Phenytoin,Levitracetam,Lorazepam,B,
Med-Transfusion Med-Citrate Toxicity-001,2026,Surgery - 7 January (E),Medicine,Transfusion Medicine,Citrate Toxicity,"After massive blood transfusion, patient develops carpopedal spasm. Cause?",Low calcium,High potassium,High calcium,Low sodium,,A,
Surg-Trauma-Abdomen-001,2026,Medicine - 8 January (M),Surgery,Trauma,Abdomen,"A 35-year-old male presents after a road traffic accident with left hypochondrial pain, hypotension, and signs of intra-abdominal bleeding. X-ray shows fractures of the left 9th and 10th ribs. On laparotomy, massive hemoperitoneum is noted. Which organ is most likely the source of bleeding?",Liver,Spleen,Stomach,Left kidney,,B,
Surg-Trauma-Abdomen-002,2026,Surgery - 7 January (E),Surgery,Trauma,Abdomen,"A patient presents after a road traffic accident with left upper abdominal pain, hypotension, and signs of internal bleeding. Imaging reveals accumulation of blood within the peritoneal cavity. Which organ most likely injured?",Liver (right side),Right kidney,Spleen (left side),Pancreas,,C,
Surg-Trauma-Abdomen-003,2026,Radiology - 5 January (M),Surgery,Trauma,Abdomen,A boy is hit by a cart and develops hypotension. Which organ is most commonly ruptured?,Liver,Pancreas,Kidneys,Spleen,,D,
Surg-Trauma-Abdomen-004,2026,Surgery - 7 January (E),Surgery,Trauma,Abdomen,"A person got a stab wound 3cm vertical on lateral right side of linea alba, initially he was fine but then developed hypotension & shock. Which vessel is most likely damaged.",IVC,Superior mesenteric Artery,Inferior Mesenteric Artery,Abdominal Aorta,Ileal branch of superior mesenteric artery,B,
Surg-Trauma-Abdomen-005,2026,Surgery - 6 January (E),Surgery,Trauma,Abdomen,A patient presents with flank pain and gross hematuria following trauma. What is the most appropriate next investigation?,Complete urine examination,Cystourethroscopy,Ultrasound,Electrocardiogram (ECG),,C,
Surg-Trauma-Abdomen-006,2026,Radiology - 5 January (M),Surgery,Trauma,Abdomen,Which organ is most commonly ruptured in blunt trauma to the left hypochondriac region?,Liver,Spleen,Pancreas,Aorta,,B,
Surg-Trauma-Abdomen-007,2026,Radiology - 6 January (M),Surgery,Trauma,Abdomen,A patient presented in ER after road traffic accident complains of pain in left lower chest with free fluid in abdomen on ultrasonography. Which of the following organ is responsible for this?,Lungs,Stomach,Liver,Spleen,Heart,D,
Surg-Trauma-Abdomen-008,2026,Anesthesia - 5 January (M),Surgery,Trauma,Abdomen,A patient presented in ER after a road traffic accident complaining of pain in the left lower chest. Free fluid is seen in the abdomen on ultrasonography. Which organ is responsible?,Lungs,Stomach,Liver,Spleen,Heart,D,
Surg-Trauma-Burns-001,2026,Surgery - 6 January (E),Surgery,Trauma,Burns,A patient with burns involving 35% of total body surface area presents with hypovolemia. Which type of shock is most likely?,Neurogenic shock,Hypovolemic shock,Septic shock,Psychogenic shock,,B,
Surg-Trauma-Chest-001,2026,Gynecology - 7 January (E),Surgery,Trauma,Chest,Paradoxical movement of a chest wall segment after trauma suggests:,Pulmonary embolism,Cardiac tamponade,Tension pneumothorax,Flail Chest,Massive hemothorax,D,Flail chest results from multiple rib fractures causing a free-floating segment that moves paradoxically. Source: ATLS – Chest trauma
Surg-Trauma-Chest-002,2026,Surgery - 7 January (E),Surgery,Trauma,Chest,Paradoxical movement of a chest segment after trauma suggests:,Pulmonary embolism,Cardiac tamponade,Tension pneumothorax,Flail chest,Massive hemothorax,D,Flail chest results from multiple rib fractures causing a free-floating segment that moves paradoxically.
Surg-Trauma-Kidney-001,2026,Medicine - 6 January (E),Surgery,Trauma,Kidney,A patient presents with flank pain and gross hematuria after trauma. Most appropriate next investigation?,Urine complete examination,Ultrasound,Cytourethroscopy,IV pyelogram,,C,Gross hematuria post-trauma → rule out lower urinary tract injury.
Surg-Trauma-Neck-001,2026,Surgery - 7 January (E),Surgery,Trauma,Neck,A man sustained a stab wound to the neck one year ago. He now notices a swelling on the right side of his neck that becomes more prominent during deep inspiration. The swelling was not present initially but has gradually appeared over time. What is the most likely cause of this swelling?,Excessive bone growth at the site of fracture (callus formation),Hypertrophy of neck fascia,Cervical lung herniation through a fascial defect,Enlarged cervical lymph nodes,Carotid artery aneurysm,C,
Surg-Trauma-Trauma Resuscitation-001,2026,Medicine - 5 January (E),Surgery,Trauma,Trauma Resuscitation,"A road traffic accident patient presents with unconsciousness, tachycardia, and hypotensive shock. Besides initial management, what should be administered?",Diuretics,Steroids,Beta blockers,Calcium supplements,,B,"<div class=""explanation-container""><div class=""explanation-text""><div style=""color:#16a34a;font-weight:800;margin-bottom:6px;"">✔ Correct Answer: Steroids</div><div style=""margin-bottom:8px;""><b>Explanation:</b> In suspected adrenal insufficiency during shock, immediate corticosteroid administration is critical to restore vascular responsiveness to catecholamines and prevent cardiovascular collapse.</div><div style=""margin-bottom:10px;padding:8px 10px;background:#ecfdf5;border-left:4px solid #16a34a;border-radius:6px;""><b>Clinical Pearl:</b> Unexplained shock + trauma → give steroids if adrenal crisis suspected.</div><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Diuretics:</b></div>Worsen hypovolemia.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Beta blockers:</b></div>Contraindicated in shock.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Calcium supplements:</b></div>No role in acute shock management.</div></div></div>"
Surg-Trauma-Trauma Resuscitation-002,2026,Gynecology - 5 January (M),Surgery,Trauma,Trauma Resuscitation,A trauma patient presents with acute hemorrhage. What is the first fluid to be administered?,Colloids,Tranexamic acid,Crystalloids,Blood products,,C,
Surg-Trauma-Triage-001,2026,Surgery - 7 January (E),Surgery,Trauma,Triage,"After a road traffic accident involving multiple victims, a patient is conscious, has fractures and moderate bleeding, but is hemodynamically stable. According to the disaster triage color-coding system, which color tag should be assigned to this patient?",Red,Green,Yellow,Black,Blue,C,"In mass-casualty triage: Red → Immediate life-saving care, Yellow → Delayed treatment (serious injuries but stable), Green → Minor injuries, Black → Dead/expectant."
Surg-Trauma-Triage-002,2026,Medicine - 6 January (E),Surgery,Trauma,Triage,A hemodynamically stable patient with bone fractures after an explosion is classified under which triage color?,Yellow,Red,Green,Black,,A,Stable patients needing delayed care are Yellow (urgent). EMERGENCY: RED - A life-threatening medical condition. Expect to receive immediate attention. ORANGE - A serious medical condition. Expect attention after red patients have been stabilised. YELLOW - Expect attention after red and orange patients have been stabilised. GREEN - You can function without immediate care and will be attended to as soon as possible.
Surg-Trauma-Triage-003,2026,Surgery - 6 January (E),Surgery,Trauma,Triage,What triage color is assigned to a hemodynamically stable patient with bone fractures after an explosion?,Brown,Yellow,Green,Red,,B,
Embryo-Tumors-Sacrococcygeal Teratoma-001,2026,Radiology - 5 January (M),Embryology,Tumors,Sacrococcygeal Teratoma,Sacrococcygeal mass originates from:,Notocord,Neural crest,Primitive streak,Somites,,C,
Ana-Upper-Arm-001,2026,Gynecology - 7 January (E),Anatomy,Upper Limb,Arm,A person lifts heavy weight and develops severe forearm pain. Which muscle inserts into the radial tuberosity?,Brachialis,Biceps brachii,Supinator,Pronator teres,,B,
Ana-Upper-Brachial Plexus-001,2026,Surgery - 7 January (E),Anatomy,Upper Limb,Brachial Plexus,A man presents with numbness on the medial side of his hand and forearm. You also notice compromised blood supply to the forearm. What is the most likely cause?,Cervical rib,First thoracic rib,Second thoracic rib,Pancoast tumor,,A,"Cervical Rib (arising from the C7 vertebra. is a classic cause of Thoracic Outlet Syndrome, where it compresses both the lower brachial plexus and the subclavian artery, causing both neurological (numbness/pain. and vascular (compromised blood supply) symptoms."
Ana-Upper-Brachial Plexus-002,2026,Surgery - 6 January (E),Anatomy,Upper Limb,Brachial Plexus,Weakness of the intrinsic hand muscles accompanied by vascular compromise suggests injury at which anatomical level?,Thoracic vertebrae,Cervical vertebrae,Axilla,Knee,,C,
Ana-Upper-Brachial Plexus-003,2026,Medicine - 5 January (E),Anatomy,Upper Limb,Brachial Plexus,"A 30 year old man falls from height and Landing on the shoulder causes a ""waiter's tip"" arm posture (adducted, internally rotated, pronated). Which brachial plexus part is most likely injured?",Upper trunk (C5-C6),Lower trunk (C8-T1),Posterior cord,Lateral cord,Roots of C7,A,"<div class=""explanation-container""><div class=""explanation-text""><div style=""color:#16a34a;font-weight:800;margin-bottom:6px;"">✔ Correct Answer: Upper trunk (C5-C6)</div><div style=""margin-bottom:8px;""><b>Explanation:</b> ""Waiter’s tip"" posture is classic for Erb-Duchenne palsy due to injury to the upper trunk (C5-C6).</div><div style=""margin-bottom:10px;padding:8px 10px;background:#ecfdf5;border-left:4px solid #16a34a;border-radius:6px;""><b>Clinical Pearl:</b> Erb palsy = arm adducted, internally rotated, pronated.</div><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Lower trunk:</b></div>Causes Klumpke palsy (claw hand).<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Posterior cord:</b></div>Affects extensors but not classic posture.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Lateral cord:</b></div>Not typical presentation.</div></div></div>"
Ana-Upper-Brachial Plexus-004,2026,Radiology - 5 January (M),Anatomy,Upper Limb,Brachial Plexus,A patient presents with weakness and sensory deficits in hand involvingg both the ulnar and median nerve distributions. There is no involvement of radial nerve function?,Lateral cord,Medial cord,Posterior cord,Upper trunk,,B,
Ana-Upper-Elbow-001,2026,Radiology - 6 January (M),Anatomy,Upper Limb,Elbow,Which is the correct order of cubital fossa contents from medial to lateral?,Median nerve → Brachial artery → Tendon of biceps,Tendon of biceps → Brachial artery → Median nerve,Median nerve → Tendon of biceps → Brachial artery,Brachial artery → Tendon of biceps → Median nerve,,A,
Ana-Upper-Elbow-002,2026,Radiology - 5 January (M),Anatomy,Upper Limb,Elbow,Injury near lateral epicondyle of humerus causes:,Weak wrist flexion,Weak wrist extension,Weak elbow flexion,Weak shoulder flexion,,B,
Ana-Upper-Forearm-001,2026,Medicine - 5 January (E),Anatomy,Upper Limb,Forearm,"Which muscle remains functional during a deep radial nerve injury, thereby preventing a total wrist drop?",Extensor carpi ulnaris,Extensor digitorum,Brachioradialis,Extensor carpi radialis longus,,D,"<div class=""explanation-container""><div class=""explanation-text""><div style=""color:#16a34a;font-weight:800;margin-bottom:6px;"">✔ Correct Answer: Extensor carpi radialis longus</div><div style=""margin-bottom:8px;""><b>Explanation:</b> In deep radial nerve injury, extensor carpi radialis longus may be spared as it is innervated before the nerve divides, allowing partial wrist extension.</div><div style=""margin-bottom:10px;padding:8px 10px;background:#ecfdf5;border-left:4px solid #16a34a;border-radius:6px;""><b>Clinical Pearl:</b> ECRL preservation prevents complete wrist drop.</div><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Extensor carpi ulnaris:</b></div>Innervated by posterior interosseous nerve, affected.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Extensor digitorum:</b></div>Also supplied by posterior interosseous nerve.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Brachioradialis:</b></div>May be weak depending on lesion level.</div></div></div>"
Ana-Upper-Forearm-002,2026,Medicine - 7 January (M),Anatomy,Upper Limb,Forearm,A patient with a fracture of the anatomical snuffbox accompanied by bleeding most likely has injury to:,Ulnar artery,Radial artery,Brachial artery,Superficial palmar arch,,B,
Ana-Upper-Hand-001,2026,Medicine - 5 January (E),Anatomy,Upper Limb,Hand,A blow to the dorsal surface of the wrist joint might damage which tendon in the second compartment of the extensor retinaculum?,Abductor pollicis brevis,Extensor carpi radialis Longus,Flexor carpi radialis brevis,Extensor pollicis brevis,,B,"<div class=""explanation-container""><div class=""explanation-text""><div style=""color:#16a34a;font-weight:800;margin-bottom:6px;"">✔ Correct Answer: Extensor carpi radialis longus</div><div style=""margin-bottom:8px;""><b>Explanation:</b> The second compartment of the extensor retinaculum contains extensor carpi radialis longus and brevis tendons.</div><div style=""margin-bottom:10px;padding:8px 10px;background:#ecfdf5;border-left:4px solid #16a34a;border-radius:6px;""><b>Clinical Pearl:</b> 2nd compartment = ECRL + ECRB.</div><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Abductor pollicis brevis:</b></div>1st compartment.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Flexor carpi radialis brevis:</b></div>Not in extensor compartment.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Extensor pollicis brevis:</b></div>1st compartment.</div></div></div>"
Ana-Upper-Hand-002,2026,Medicine - 8 January (M),Anatomy,Upper Limb,Hand,"A young athlete falls on an outstretched hand and later presents with wrist pain, reduced grip strength, and instability of the carpal bones. Imaging shows disruption of the central stabilizing bone of the proximal carpal row. Which bone is most likely injured?",Scaphoid,Lunate,Hamate,Pisiform,,B,"The lunate is the key stabilizer of the proximal carpal row. Injury or dislocation of the lunate leads to carpal instability, altered wrist mechanics, and possible median nerve compression."
Ana-Upper-Lymphatics-001,2026,Surgery - 7 January (E),Anatomy,Upper Limb,Lymphatics,Lymph nodes located along the anterior axillary fold are called:,Central,Apical,Posterior axillary,Anterior axillary lymph node,Lateral,D,
Ana-Upper-Lymphatics-002,2026,Surgery - 7 January (E),Anatomy,Upper Limb,Lymphatics,First web lymphatic drainage is:,Supraclavicular,Infraclavicular,Epitrochlear,Lateral axillary,,B,First and second web space along cephalic vein drain into Infraclavicular 3rd and 4th web space along basilic vein drain into Epitrochlear.<br>Thumb and index finger drains into Infraclavicular lymph nodes.<br>Middle/ring/little finger drains into Supraclavicular lymph nodes.
Ana-Upper-Nerves-001,2026,Gynecology - 6 January (M),Anatomy,Upper Limb,Nerves,"A 30-year-old man falls directly onto his right shoulder. After the injury, he is unable to abduct his arm beyond 15°, though he can flex and extend the elbow normally. On examination, there is flattening of the shoulder contour and loss of sensation over the lateral aspect of the upper arm. Which nerve is most likely injured?",Axillary nerve,Suprascapular nerve,Musculocutaneous nerve,Radial nerve,Long thoracic nerve,A,
Ana-Upper-Nerves-002,2026,Radiology - 6 January (M),Anatomy,Upper Limb,Nerves,"A 30-year-old man falls directly onto his right shoulder. After the injury, he is unable to abduct his arm beyond 15°, though he can flex and extend the elbow normally. On examination, there is flattening of the shoulder contour and loss of sensation over the lateral aspect of the upper arm. Which nerve is most likely injured?",Axillary nerve,Suprascapular nerve,Musculocutaneous nerve,Radial nerve,Long thoracic nerve,A,
Ana-Upper-Nerves-003,2026,Medicine - 8 January (M),Anatomy,Upper Limb,Nerves,A patient sustains a mid-shaft humeral fracture. Numbness is noted over a small area on the posterior forearm. Which nerve is most likely involved?,Palmar aspect of thumb,Dorsal aspect of hand,Small strip on posterior forearm,Medial arm,,C,
Ana-Upper-Nerves-004,2026,Surgery - 6 January (E),Anatomy,Upper Limb,Nerves,An ape-hand deformity results from a lesion of which peripheral nerve?,Femoral nerve,Median nerve,Radial nerve,Ulnar nerve,,B,
Ana-Upper-Nerves-005,2026,Radiology - 6 January (M),Anatomy,Upper Limb,Nerves,Patient with ape hand deformity. Diagnosis:,Median nerve,Ulnar nerve,Musculocutaneous nerve,Radial nerve,,A,Median nerve injury → loss of Aur muscles → ape hand deformity.
Ana-Upper-Nerves-006,2026,Radiology - 6 January (M),Anatomy,Upper Limb,Nerves,A patient injures her wrist in a suicide attempt and now cannot make a fist. Which nerve is most likely injured?,Median nerve,Ulnar nerve,Radial nerve,Musculocutaneous nerve,,A,"Median nerve injury at wrist → thenar weakness, loss of flexion at lateral 3 fingers (lumbricals I & II). Ulnar nerve → medial 1.5 fingers; radial nerve → wrist/finger extension."
Ana-Upper-Nerves-007,2026,Medicine - 6 January (E),Anatomy,Upper Limb,Nerves,Patient with ape hand deformity due to lesion of,Median nerve,Ulnar nerve,Musculocutaneous nerve,Radial nerve,,A,Median nerve injury → loss of thenar muscles → ape hand deformity.
Ana-Upper-Nerves-008,2026,Medicine - 6 January (E),Anatomy,Upper Limb,Nerves,Inability to flex the elbow indicates injury to:,Radial nerve,Median nerve,Musculocutaneous nerve,Ulnar nerve,,C,Biceps & brachialis → musculocutaneous nerve.
