QuestionID,Chapter,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
IMS-1668,PEDIATRICS,,A 4-year-old child has a midline neck swelling below the hyoid bone that moves with tongue protrusion. The diagnosis is:,Thyroglossal duct cyst,,,,,A,
IMS-1669,PEDIATRICS,,"A newborn with arm hanging by the side, adducted and internally rotated, with loss of abduction and flexion has injury to:",Upper trunk of brachial plexus (Erb-Duchenne),,,,,A,
IMS-1670,PEDIATRICS,,A newborn with bowel loops visible in the chest on imaging and severe respiratory distress most likely has which condition?,Congenital diaphragmatic hernia (Bochdalek),,,,,A,
IMS-1671,PEDIATRICS,,"A child has fever, headache, vomiting, neck stiffness, and both Kernig and Brudzinski signs are positive. What is the most appropriate initial treatment?",Ceftriaxone,,,,,A,
IMS-1672,PEDIATRICS,,"A 5-year-old child has chronic diarrhea with foul-smelling, pale, bulky stools and failure to thrive; examination shows undernutrition. Which vitamin deficiency is most likely responsible?",Retinoic acid (Vitamin A),,,,,A,
IMS-1673,PEDIATRICS,,A newborn has abdominal contents protruding through the umbilicus that are covered by a membranous sac. The intestines failed to return to the abdominal cavity during fetal development; what is the most likely diagnosis?,Omphalocele,,,,,A,
IMS-1674,PEDIATRICS,,A child has self-mutilating behavior and elevated serum uric acid; which enzyme deficiency explains this presentation?,HGPRT (Hypoxanthine-guanine phosphoribosyltransferase),,,,,A,
IMS-1675,PEDIATRICS,,A ductus arteriosus that remains open after birth is termed which condition?,Patent ductus arteriosus,,,,,A,
IMS-1676,PEDIATRICS,,A newborn baby started bleeding from the stump of the umbilicus and nose 2 days after birth. This is due to which vitamin deficiency?,Vitamin K due to sterile gut,,,,,A,
IMS-1677,PEDIATRICS,,"An infant presents with weak cry, stridor, and respiratory distress. Examination reveals a blue-pink subglottic mass. What is the most likely diagnosis?",Subglottic hemangioma,,,,,A,
IMS-1678,PEDIATRICS,,A boy comes into the OPD with abdominal swelling. He is lethargic with light & dark streaks of hair. The condition is:,Kwashiorkor,,,,,A,
IMS-1679,PEDIATRICS,,A child presents with the symptom of night blindness but shows no Bitot's spots. This is the earliest and most specific sign of a deficiency of which vitamin?,Vitamin A,,,,,A,
IMS-1680,PEDIATRICS,,"A child presents with right lower quadrant abdominal pain, mild fever, and nausea. On examination, there is tenderness at McBurney's point. Ultrasound shows multiple enlarged mesenteric lymph nodes near the terminal ileum with a normal appendix. What is the most likely diagnosis?",Mesenteric lymphadenitis,,,,,A,
IMS-1681,PEDIATRICS,,"A full-term newborn presents on the second day of life with recurrent bilious vomiting and failure to pass meconium. Abdominal X-ray shows the characteristic ""double-bubble"" sign. What is the most likely diagnosis?",Duodenal Atresia,,,,,A,
IMS-1682,PEDIATRICS,,"A newborn baby presents with features of no subcutaneous fat, dry skin, and extensive meconium staining. What is the likely diagnosis reflecting post-term complications?",Post maturity syndrome,,,,,A,
IMS-1683,PEDIATRICS,,"A boy presented with continuous vomiting after feeding, on per abdominal exam, abdomen is soft and there is visible peristalsis, how to confirm if this is a case of pyloric stenosis:",Ultrasound abdomen,,,,,A,
IMS-1684,PEDIATRICS,,"Female patient presents with cardiac defect, psychiatric behavior, and cleft palate. Likely diagnosis?",DiGeorge Syndrome,,,,,A,
IMS-1685,PEDIATRICS,,"A child with recurrent respiratory tract infection, chronic cough, and failure to thrive, also having diarrhea. Diagnosis?",Cystic Fibrosis,,,,,A,
IMS-1686,PEDIATRICS,,"A boy presents with an epistaxis, sinusitis, recurrent respiratory tract infections and diarrhea. What is the definitive investigation of choice?",Sweat chloride test,,,,,A,
IMS-1687,PEDIATRICS,,Newborn develops diarrhea after milk consumption. Diagnosis?,Lactose intolerance,,,,,A,
IMS-1688,PEDIATRICS,,"A child presents with profuse vomiting and watery diarrhea. BP is 70 40 mmHg, capillary refill is delayed. What is the most likely shock type?",Hypovolemic shock,,,,,A,
IMS-1689,PEDIATRICS,,A newborn girl presents with ambiguous genitalia and hyperpigmentation. Labs show elevated 17 Hydroxyprogesterone. The most likely diagnosis is:,Congenital Adrenal Hyperplasia,,,,,A,
IMS-1690,PEDIATRICS,,"A mother delivers a premature baby. The pediatrician notices nose bleeding. On further investigation, it is found that the mother had a history of antibiotic use during pregnancy. Most likely cause?",Vitamin K deficiency,,,,,A,
IMS-1691,PEDIATRICS,,A boy diagnosed with leukemia has to undergo a bone marrow biopsy. The patient's bone marrow is taken from which of the following?,Posterior Superior Iliac Spine (PSIS),,,,,A,
IMS-1692,PEDIATRICS,,A preterm infant at 28 weeks develops respiratory distress with grunting and nasal flaring. CXR shows a ground-glass appearance. What substance is deficient?,Surfactant,,,,,A,
IMS-1693,PEDIATRICS,,A newborn presents within the first week of life with umbilical and IV site ecchymosis and evidence of internal bleeding. The mother received no prenatal care. What is the most likely diagnosis?,Hemorrhagic Disease of the Newborn (Vitamin K deficiency),,,,,A,
IMS-1694,PEDIATRICS,,"A child presents with metabolic acidosis, urine pH > 5, and serum K = 2.5 mEq/L. Which diagnosis is most likely?",Distal (Type 1) renal tubular acidosis,,,,,A,
IMS-1695,PEDIATRICS,,"A baby presented with respiratory difficulty. ABGs show low pH, pCO2 60 and HCO3 20. What is the metabolic disorder?",Acute respiratory acidosis,,,,,A,
IMS-1696,PEDIATRICS,,"A child presents with delayed walking, leg bowing and swollen costochondral junctions. Labs show Ca = low, phosphate = low, and ALP = high. What is the most likely endocrine abnormality?",Vitamin D deficiency (Rickets),,,,,A,
IMS-1697,PEDIATRICS,,A newborn presents with signs of anemia. The mother reports a history of poor diet with no vegetable intake during pregnancy. Which deficiency is the most likely cause of the child's anemia?,Folic acid deficiency,,,,,A,
IMS-1698,PEDIATRICS,,A newborn presents with hypocalcemia and recurrent infections due to an absent thymus. Which condition is suggested?,DiGeorge syndrome,,,,,A,
IMS-1699,PEDIATRICS,,A newborn presents with bleeding from the umbilicus. Which is the most likely cause?,Vitamin K deficiency (Hemorrhagic disease of the newborn),,,,,A,
IMS-1700,PEDIATRICS,,"A child presented with LRTI for which he was prescribed Ampicillin, amoxicillin, and aspirin leading to the development of CNS symptoms (Reye's syndrome). Causative organism?",Influenza (or Varicella),,,,,A,
IMS-1701,PEDIATRICS,,"A 4-month-old male infant presents with poor feeding, seizures, developmental delay, hypotonia, hypothermia, and kinky hair. Laboratory tests show low serum copper and ceruloplasmin levels. What is the most likely diagnosis?",Menkes disease,,,,,A,
IMS-1702,PEDIATRICS,,A baby presents with a machinery-type murmur on auscultation. Identify the likely cardiac abnormality causing this murmur.,Patent Ductus Arteriosus (PDA),,,,,A,
IMS-1703,PEDIATRICS,,A baby with a congenital heart defect causing a left-to-right shunt has a soft systolic murmur at the left upper sternal border. Which cardiac defect is most likely responsible?,ASD (Atrial Septal Defect),,,,,A,
IMS-1704,PEDIATRICS,,Identify the most common congenital heart abnormality overall.,Ventricular Septal Defect (VSD),,,,,A,
IMS-1705,PEDIATRICS,,What is the appropriate dose of paracetamol for a child weighing 15 kg?,150 - 225 mg (10-15 mg/kg per dose),,,,,A,
IMS-1706,PEDIATRICS,,An 8-month-old infant presents with difficulty breathing when lying down. Examination reveals decreased breath sounds on the left and an X-ray shows intestinal loops in the left thoracic cavity. Which of the following is the embryological defect?,Patent pleuro-peritoneal membrane canal,,,,,A,
IMS-1707,PEDIATRICS,,"A 4-month-old male infant presents with poor feeding, seizures, developmental delay, hypotonia, hypothermia, and kinky hair. Laboratory tests show low serum copper and ceruloplasmin levels. What is the most likely diagnosis?",Menkes disease,,,,,A,
IMS-1708,PEDIATRICS,,"A boy fell onto his left shoulder, causing his arm to hang with the elbow extended, medially rotated, and pronated due to nerve damage.",Upper trunk of brachial plexus (Erb-Duchenne palsy),,,,,A,
IMS-1709,PEDIATRICS,,A child is in severe shock; from which artery should an emergency arterial blood sample be taken?,Femoral artery,,,,,A,
IMS-1710,PEDIATRICS,,"At birth, a baby girl has meconium in her vagina and no anal opening. What type of birth defect does she have?",Imperforate anus with a rectovaginal fistula,,,,,A,
IMS-1711,PEDIATRICS,,A woman in her 5th week of pregnancy contracted German measles (Rubella). What is the most likely complication the baby might develop?,"Congenital Rubella Syndrome (Sensorineural deafness, cataracts, PDA)",,,,,A,
IMS-1712,PEDIATRICS,,An 8-year-old child presents with periorbital swelling and nephrotic-range proteinuria (>3.5 g/day). What is the primary pathophysiological mechanism causing the edema?,Hypoalbuminemia and subsequent sodium retention,,,,,A,
IMS-1713,PEDIATRICS,,A positive sweat chloride test (>60 mEq/L) confirms the diagnosis of:,Cystic fibrosis,,,,,A,
IMS-1714,PEDIATRICS,,"A child presents with profound mental retardation, a protruding tongue, a large umbilical hernia, and delayed bone age. Which condition does this describe?",Congenital Hypothyroidism (Cretinism),,,,,A,
IMS-1715,PEDIATRICS,,"A 7-year-old child presents to the OPD with severe mental retardation, short stature, coarse facial features, and an enlarged protruding tongue. The cause of this developmental failure is a deficiency of:",Thyroid hormone (Congenital Hypothyroidism),,,,,A,
IMS-1716,PEDIATRICS,,"A newborn has a lumbosacral swelling containing CSF and meninges, but no herniation of the spinal cord or neural tissue. What is the precise diagnosis?",Meningocele,,,,,A,
IMS-1717,PHARMACOLOGY,,The safest analgesic for a patient with gastric ulcer history is:,Acetaminophen (paracetamol),,,,,A,
IMS-1718,PHARMACOLOGY,,A patient with excessive salivation and lacrimation after eating mushrooms should receive:,Atropine,,,,,A,
IMS-1719,PHARMACOLOGY,,"For maintenance of remission in Crohn disease after steroid induction, the best drug is:",Azathioprine,,,,,A,
IMS-1720,PHARMACOLOGY,,A Hodgkin lymphoma patient develops pulmonary fibrosis from which chemotherapy agent?,Bleomycin,,,,,A,
IMS-1721,PHARMACOLOGY,,A postmenopausal woman with bone pain and hypercalcemia should receive which treatment to reduce calcium?,Calcitonin,,,,,A,
IMS-1722,PHARMACOLOGY,,"Empiric antibiotic for a child with bacterial meningitis (low CSF glucose, high neutrophils, high protein) is:",Ceftriaxone,,,,,A,
IMS-1723,PHARMACOLOGY,,Protamine sulfate reverses heparin anticoagulation by:,Chemical neutralization (ionic binding),,,,,A,
IMS-1724,PHARMACOLOGY,,A common side effect of tramadol is:,Constipation,,,,,A,
IMS-1725,PHARMACOLOGY,,Steroids affect wound healing by:,Delaying wound healing,,,,,A,
IMS-1726,PHARMACOLOGY,,The antihypertensive that prevents diabetic nephropathy in a hypertensive diabetic with proteinuria is:,Enalapril (ACE inhibitor),,,,,A,
IMS-1727,PHARMACOLOGY,,A woman is found unconscious with an empty benzodiazepine bottle. The appropriate antidote is:,Flumazenil,,,,,A,
IMS-1728,PHARMACOLOGY,,"In a Type 2 diabetic with CKD and edema, the most effective diuretic for fluid management is:",Furosemide (loop diuretic),,,,,A,
IMS-1729,PHARMACOLOGY,,"Phenytoin impairs which vitamin-dependent process, causing neonatal hemorrhage?",Gamma carboxylation of glutamate residues in clotting factors,,,,,A,
IMS-1730,PHARMACOLOGY,,Which drug should be avoided in patients with chronic kidney disease?,Gentamicin,,,,,A,
IMS-1731,PHARMACOLOGY,,Muscarinic receptors blocked by ipratropium bromide signal through:,G-protein coupled receptors,,,,,A,
IMS-1732,PHARMACOLOGY,,Diphenhydramine mechanism of action is:,H1-receptor blockade,,,,,A,
IMS-1733,PHARMACOLOGY,,Intra-articular injection for knee osteoarthritis contains:,Hyaluronic acid (viscosupplementation),,,,,A,
IMS-1734,PHARMACOLOGY,,A patient treated for edema develops acute gout. The responsible medication is:,Hydrochlorothiazide,,,,,A,
IMS-1735,PHARMACOLOGY,,Pioglitazone primarily acts by:,Increasing insulin sensitivity (PPAR-gamma activation),,,,,A,
IMS-1736,PHARMACOLOGY,,Methotrexate acts by:,Inhibiting dihydrofolate reductase,,,,,A,
IMS-1737,PHARMACOLOGY,,The diuretic of choice in cardiac failure is:,Loop diuretic (furosemide),,,,,A,
IMS-1738,PHARMACOLOGY,,A patient with malodorous frothy vaginal discharge and motile flagellated organisms on microscopy should receive:,Metronidazole,,,,,A,
IMS-1739,PHARMACOLOGY,,Atropine acts as a:,Muscarinic receptor antagonist,,,,,A,
IMS-1740,PHARMACOLOGY,,Ipratropium bromide's mechanism of action in COPD is:,Muscarinic receptor blockade,,,,,A,
IMS-1741,PHARMACOLOGY,,Sevoflurane is commonly co-administered with which agent for smooth anesthetic induction?,Nitrous oxide,,,,,A,
IMS-1742,PHARMACOLOGY,,"During general anesthesia, which agent increases the anesthetic effect of halothane?",Nitrous Oxide,,,,,A,
IMS-1743,PHARMACOLOGY,,"For acute migraine after paracetamol failure, the treatment is:",NSAIDs (ibuprofen/naproxen),,,,,A,
IMS-1744,PHARMACOLOGY,,The immediate antidote for heparin toxicity is:,Protamine sulfate,,,,,A,
IMS-1745,PHARMACOLOGY,,A patient starting warfarin develops petechiae and ecchymosis from warfarin-induced skin necrosis due to deficiency of:,Protein C,,,,,A,
IMS-1746,PHARMACOLOGY,,"A 55-year-old postmenopausal woman with family history of breast cancer and IHD, concerned about osteoporosis, should receive:",Raloxifene,,,,,A,
IMS-1747,PHARMACOLOGY,,High-dose corticosteroids in septic/anaphylactic shock primarily act by:,Reducing systemic inflammation and stabilizing cell membranes,,,,,A,
IMS-1748,PHARMACOLOGY,,The primary site of oral drug absorption is:,Small intestine,,,,,A,
IMS-1749,PHARMACOLOGY,,The medication that forms a viscous barrier over gastric ulcers is:,Sucralfate,,,,,A,
IMS-1750,PHARMACOLOGY,,A 34-year-old patient with glaucoma and elevated ICP is on multiple eye drops. Which drug may cause loss of libido?,Timolol eye drops,,,,,A,
IMS-1751,PHARMACOLOGY,,A baby born with craniofacial abnormalities to a mother who used acne treatment during pregnancy has teratogenicity from:,Vitamin A (isotretinoin),,,,,A,
IMS-1752,PHARMACOLOGY,,Allopurinol treats gout by inhibiting which enzyme?,Xanthine oxidase,,,,,A,
IMS-1753,PHARMACOLOGY,,A patient has hyponatremia due to SIADH that has not improved with fluid restriction. Which drug can be used?,Demeclocycline,,,,,A,
IMS-1754,PHARMACOLOGY,,A patient with severe asthma develops supraventricular tachycardia (SVT) while admitted. Which drug is the best initial therapy to terminate the arrhythmia?,Amiodarone,,,,,A,
IMS-1755,PHARMACOLOGY,,Which of the following drugs can precipitate hemolysis in a patient with glucose-6-phosphate dehydrogenase (G6PD) deficiency?,Primaquine,,,,,A,
IMS-1756,PHARMACOLOGY,,"In a boy with a prolonged history of raised intracranial pressure, which anesthetic agent should be avoided?",Ketamine,,,,,A,
IMS-1757,PHARMACOLOGY,,A patient receiving antitubercular therapy cannot distinguish traffic light colors. Which drug is most likely responsible?,Ethambutol,,,,,A,
IMS-1758,PHARMACOLOGY,,A patient has a persistent dry cough at night; which medication is most appropriate for symptomatic relief?,Dextromethorphan,,,,,A,
IMS-1759,PHARMACOLOGY,,A man sustained a 10-inch head laceration in a road traffic accident that requires suturing. Which anesthetic agent is best for infiltration to suture this wound?,250 ml of 2% lignocaine with adrenaline,,,,,A,
IMS-1760,PHARMACOLOGY,,A patient with a known gastric ulcer presents to clinic with dental pain. Which analgesic is the preferred choice?,Acetaminophen,,,,,A,
IMS-1761,PHARMACOLOGY,,Which drug should be avoided in patients with renal insufficiency because it can precipitate lactic acidosis?,Metformin,,,,,A,
IMS-1762,PHARMACOLOGY,,A patient presents before exams with sore throat and rhinorrhea. Which drug most effectively relieves allergic symptoms while causing minimal sedation?,Loratadine,,,,,A,
IMS-1763,PHARMACOLOGY,,"Which of the following drugs is excreted primarily unchanged, without significant biotransformation?",Streptomycin,,,,,A,
IMS-1764,PHARMACOLOGY,,Which cytochrome P450 isoenzyme is most frequently inhibited by drugs?,CYP3A4,,,,,A,
IMS-1765,PHARMACOLOGY,,Which condition does demeclocycline treat?,SIADH,,,,,A,
IMS-1766,PHARMACOLOGY,,An elderly man with hypertension is being treated with the loop diuretic bumetanide. Which of the following is the most concerning adverse effect associated with this drug?,Hypokalemia,,,,,A,
IMS-1767,PHARMACOLOGY,,What is digoxin's primary mechanism of action?,Inhibition of Na+/K+-ATPase,,,,,A,
IMS-1768,PHARMACOLOGY,,A patient presents with respiratory depression after opioid overdose. Which drug is the antidote?,Naloxone,,,,,A,
IMS-1769,PHARMACOLOGY,,"A cancer patient develops tingling, numbness in feet, and knee pain. Which drug is responsible?",Vincristine,,,,,A,
IMS-1770,PHARMACOLOGY,,A female with insomnia already takes a drug for sleep. The drug is changed to a new one which affects the part of the brain necessary for the Reticular Activating System. Which drug is it?,Suvorexant,,,,,A,
IMS-1771,PHARMACOLOGY,,A patient with facial wrinkles and muscle spasm is treated with botulinum toxin. A common side effect is:,Dry mouth,,,,,A,
IMS-1772,PHARMACOLOGY,,A patient with post-dental extraction pain needs safe analgesia. The drug of choice is:,Acetaminophen,,,,,A,
IMS-1773,PHARMACOLOGY,,"A 28-year-old female presented with ptosis and diplopia, worse in the evening. To confirm the diagnosis, which drug is used?",Edrophonium,,,,,A,
IMS-1774,PHARMACOLOGY,,"A man with newly diagnosed pulmonary tuberculosis is started on first-line therapy, including isoniazid. After 2 months, sputum cultures remain positive and show high-level resistance to INH. Which of the following is the MOST likely mechanism of resistance?",Overexpression of InhA enzyme,,,,,A,
IMS-1775,PHARMACOLOGY,,Botulinum toxin produces its clinical effect by acting at which site?,Presynaptic terminal blocking acetylcholine release,,,,,A,
IMS-1776,PHARMACOLOGY,,"A patient with acute MI has BP 80/50, cold extremities, crackles, and high JVP. The drug of choice is:",Dobutamine,,,,,A,
IMS-1777,PHARMACOLOGY,,A patient on antihyperlipidemic therapy complains of difficulty standing from a chair and walking. The drug is:,Atorvastatin,,,,,A,
IMS-1778,PHARMACOLOGY,,A patient receiving treatment for pulmonary Tuberculosis presents with sudden onset of severe swelling and redness of the big toe. Which of the following anti-tuberculous drugs is responsible for precipitating this attack?,Pyrazinamide,,,,,A,
IMS-1779,PHARMACOLOGY,,A patient with CHF is on furosemide. Labs show potassium 2.5 mEq/L. Which drug can be added to compensate for hypokalemia?,Spironolactone,,,,,A,
IMS-1780,PHARMACOLOGY,,"Which combination represents the standard first-line, four-drug regimen for the initial treatment of active pulmonary Tuberculosis TB?",Isoniazid + Rifampin + Pyrazinamide + Ethambutol,,,,,A,
IMS-1781,PHARMACOLOGY,,A woman receives an injection on day 16 of her menstrual cycle for contraception. She later develops amenorrhea. Which drug mechanism explains this?,Progesterone-only injectable contraceptive,,,,,A,
IMS-1782,PHARMACOLOGY,,A patient with a compound tibial fracture after an RTA requires analgesia.,Ibuprofen,,,,,A,
IMS-1783,PHARMACOLOGY,,A diabetic patient presented with hypoglycemic symptoms. Which drug is responsible?,Glimepiride,,,,,A,
IMS-1784,PHARMACOLOGY,,A patient with atrial fibrillation is prescribed propranolol to reduce heart rate. Which receptor subtype predominantly found in the heart is the primary target?,B1,,,,,A,
IMS-1785,PHARMACOLOGY,,MOA of Gentamicin:,Binds 30S causing misreading of mRNA,,,,,A,
IMS-1786,PHARMACOLOGY,,A patient with a penicillin allergy needs coverage for Gram-positive cocci. Best alternative?,Clindamycin,,,,,A,
IMS-1787,PHARMACOLOGY,,Which of the following antimalarial drugs causes macrocytic anemia?,Proguanil,,,,,A,
IMS-1788,PHARMACOLOGY,,"A woman is being treated for recurrent nephrolithiasis due to calcium kidney stones. She also has hypertension. Her physician wants to start a medication that reduces urinary calcium excretion, does not cause hypokalemia, and can be safely combined with hydrochlorothiazide to prevent potassium loss. Which drug fits this description?",Amiloride,,,,,A,
IMS-1789,PHARMACOLOGY,,A hospitalized patient with ventilator-associated pneumonia is found to have Pseudomonas aeruginosa infection. Which antibiotic provides effective coverage?,Piperacillin-tazobactam,,,,,A,
IMS-1790,PHARMACOLOGY,,A male patient with 10 cm scalp laceration. Local anesthetic choice for suturing?,2% lignocaine with adrenaline,,,,,A,
IMS-1791,PHARMACOLOGY,,Thiazide diuretics primarily act on which nephron segment?,Distal convoluted tubule,,,,,A,
IMS-1792,PHARMACOLOGY,,A patient on antimalarial therapy develops long QT / torsades de pointes. Which drug?,Quinine,,,,,A,
IMS-1793,PHARMACOLOGY,,A man with GERD is started on a PPI. Which is the main mechanism of action?,Inhibition of gastric H+/K+ ATPase (proton pump),,,,,A,
IMS-1794,PHARMACOLOGY,,A patient with acute decompensated heart failure presents with hypotension but adequate renal perfusion. Which drug is preferred to improve cardiac output?,Dopamine,,,,,A,
IMS-1795,PHARMACOLOGY,,"An asthmatic patient requires post-operative analgesia after a hysterectomy. Which analgesic is the safest choice, avoiding the risk of NSAID-induced bronchospasm?",Pethidine,,,,,A,
IMS-1796,PHARMACOLOGY,,A diabetic woman complains of burning micturition and recurrent genital infections after starting a new medication. Which drug is responsible?,Canagliflozin,,,,,A,
IMS-1797,PHARMACOLOGY,,"A young female with T1DM who is on regular insulin has post-prandial high glucose levels. As a physician, what would you recommend her:",Regular and intermediate insulin daily,,,,,A,
IMS-1798,PHARMACOLOGY,,A patient on an SGLT2 Inhibitor presents with urinary urgency and frequency. What is the mechanism?,Decreased glucose reabsorption,,,,,A,
IMS-1799,PHARMACOLOGY,,"A man with resistant hypertension is started on a new medication. Two weeks later, he reports breast tenderness and decreased libido. Lab tests show: Na 138 mEq/L, K 5.8 mEq/L, creatinine 1.4 mg/dL. Which medication was most likely added?",Spironolactone,,,,,A,
IMS-1800,PHARMACOLOGY,,"A male presents with headache, drowsiness, neck rigidity. CSF shows high TLC, low glucose. Empirical treatment?",Ceftriaxone,,,,,A,
IMS-1801,PHARMACOLOGY,,Hypotension with falling heart rate - drug to improve symptoms:,Dopamine,,,,,A,
IMS-1802,PHARMACOLOGY,,Patient on vancomycin for infective endocarditis develops decreased urine output after 2 days.,Send sample just before next dose (Trough level),,,,,A,
IMS-1803,PHARMACOLOGY,,Brought to the clinic with yellow discoloration of teeth. Hx of antibiotic use. Which drug is responsible?,Doxycycline / Tetracycline,,,,,A,
IMS-1804,PHARMACOLOGY,,"Patient using ATT, with INH as main drug, some of the patient show toxicity to the drug because of deficiency of which of the following enzyme:",Acetyltransferase (Slow acetylators),,,,,A,
IMS-1805,PHARMACOLOGY,,Patient has dry cough aggravated at night. Which drug will be given?,Dextromethorphan,,,,,A,
IMS-1806,PHARMACOLOGY,,A postoperative wound culture grows MRSA. Best empiric antibiotic?,Vancomycin,,,,,A,
IMS-1807,PHARMACOLOGY,,A child presents with yellow brown discoloration of permanent teeth. Mother reports long term antibiotic use during infancy. Which drug is responsible?,Doxycycline,,,,,A,
IMS-1808,PHARMACOLOGY,,A patient is started on gentamicin for Gram negative sepsis. What is its mechanism?,Inhibits protein synthesis by causing misreading of mRNA at 30S subunit,,,,,A,
IMS-1809,PHARMACOLOGY,,A patient with acne is prescribed doxycycline. Which of the following describes doxycycline primary antibacterial mechanism?,Binds 30S ribosomal subunit and blocks aminoacyl tRNA binding,,,,,A,
IMS-1810,PHARMACOLOGY,,"A comatose patient, hemodynamically unstable (BP 70 40 mmHg, HR 130 min) after an RTA, having massive internal abdominal bleeding, needs emergency laparotomy. Which anesthesia drug is appropriate?",Ketamine,,,,,A,
IMS-1811,PHARMACOLOGY,,Atropine acts primarily by:,Blocking muscarinic receptors,,,,,A,
IMS-1812,PHARMACOLOGY,,Which antihypertensive/anti-Parkinsonian drug is known to cause a Coombs-positive hemolytic anemia due to a proposed immune-mediated mechanism?,Methyldopa / L-DOPA,,,,,A,
IMS-1813,PHARMACOLOGY,,A patient suffering from a renal tumor was on chemotherapy and presented with bleeding in urine. The causative anticancer drug is:,Cyclophosphamide (Hemorrhagic cystitis),,,,,A,
IMS-1814,PHARMACOLOGY,,"A patient is having a chronic disease for which he is taking warfarin, now he is planned for a surgical procedure. Approx. how many days before the procedure should warfarin typically be stopped?",5 days,,,,,A,
IMS-1815,PHARMACOLOGY,,"A farmer presents with crepitus, severe pain, and foul-smelling discharge after leg trauma. Which antibiotic is part of first-line therapy?",Clindamycin or Penicillin,,,,,A,
IMS-1816,PHARMACOLOGY,,Which of the following is a post-op analgesic in asthmatics for pain management?,Pethidine (Fentanyl),,,,,A,
IMS-1817,PHARMACOLOGY,,"A young boy presents after a bee sting, with fever, rash, and redness of skin. Drug of choice:",Epinephrine,,,,,A,
IMS-1818,PHARMACOLOGY,,A patient on an antidiabetic drug presented with polyuria and frequency. Cause is:,SGLT2 Inhibitor (Gliflozin),,,,,A,
IMS-1819,PHARMACOLOGY,,"During surgery, a patient develops hyperthermia, muscle rigidity, and rising CO2. Which anesthetic agent most likely triggered this?",Succinylcholine / Halothane,,,,,A,
IMS-1820,PHARMACOLOGY,,Propylthiouracil is considered the drug of choice for treating hyperthyroidism during which specific patient state?,First Trimester of Pregnancy,,,,,A,
IMS-1821,PHARMACOLOGY,,Digoxin belongs to which pharmacological class?,Cardiac Glycoside,,,,,A,
IMS-1822,PHARMACOLOGY,,A farmer develops asthma-like symptoms when exposed to wheat dust. Which of the following drugs is appropriate for prophylaxis against this allergic response?,Montelukast / Cromolyn,,,,,A,
IMS-1823,PHARMACOLOGY,,Digoxin binds with high affinity to a specific structural group on the Na+/K+-ATPase pump. Which chemical class does it primarily bind to?,Alpha subunit (Glycoprotein),,,,,A,
IMS-1824,PHARMACOLOGY,,"A child admitted to ICU is suspected to have sepsis, and blood cultures return positive for S. aureus and methicillin-resistant strain. What is the immediate DOC for treatment?",Vancomycin,,,,,A,
IMS-1825,PHARMACOLOGY,,"A patient present to the emergency room with a compound fracture of the tibia, causing severe acute pain. Which analgesic is the most appropriate first-line choice for immediate, effective pain management?",Strong Opioids (Morphine / Oxycodone),,,,,A,
IMS-1826,PHARMACOLOGY,,A diabetic patient presented with diabetic gastropathy. An antibiotic that can be used to relieve the symptoms is:,Erythromycin (Motilin receptor agonist),,,,,A,
IMS-1827,PHARMACOLOGY,,Mechanism of action of LOCAL ANESTHETICS:,Blocks sodium channels in the ionized state,,,,,A,
IMS-1828,PHARMACOLOGY,,Bupivacaine acts through which ion channels?,Sodium channels,,,,,A,
IMS-1829,PHARMACOLOGY,,A male with headache and drowsy neck rigidity is present. CSF examination shows raised TLC and decreased glucose. Empirical treatment in this case:,Ceftriaxone,,,,,A,
IMS-1830,PHARMACOLOGY,,A woman undergoing chemotherapy develops severe nausea and vomiting. She is given ondansetron. Which of the following best describes the drug's mechanism of action?,5-HT3 receptor antagonist,,,,,A,
IMS-1831,PHARMACOLOGY,,Which Antidiabetic medication is least likely to cause hypoglycemia when used as monotherapy?,Metformin,,,,,A,
IMS-1832,PHARMACOLOGY,,"A woman secretary complains of fatigue that increases throughout the day. At the end of her workday, she says her eyes feel tired. Initial drug given for myasthenia gravis which decreases acetylcholine degradation is:",Neostigmine / Pyridostigmine,,,,,A,
IMS-1833,PHARMACOLOGY,,A patient with chronic liver disease presents with ascites and peripheral edema. Which is the drug of choice for initial management?,Spironolactone,,,,,A,
IMS-1834,PHARMACOLOGY,,A patient with supraventricular tachycardia is started on an antiarrhythmic that slows phase 0 depolarization in atrial and ventricular myocytes without significantly affecting repolarization. Which class does this drug belong to?,Class IC,,,,,A,
IMS-1835,PHARMACOLOGY,,"A patient with chloroquine-resistant malaria, started on a new drug, experiences lightheadedness and dizziness. ECG changes show QRS widening. Which antimalarial drug is the likely culprit?",Quinine,,,,,A,
IMS-1836,PHARMACOLOGY,,"A man, a known case of chronic liver disease, presents to the emergency department with hematemesis. He is stabilized. After controlling the acute bleed, you plan long-term secondary prophylaxis to prevent another episode of variceal bleeding. Which of the following is the drug of choice for prophylaxis?",Propranolol (Non-selective beta-blocker),,,,,A,
IMS-1837,PHARMACOLOGY,,"A patient with acute chest pain is given sublingual Nitroglycerin, which quickly relieves the pain. What is the primary mechanism by which Nitroglycerin achieves this therapeutic effect in angina?",Vasodilation of capacitance vessels (Veins),,,,,A,
IMS-1838,PHARMACOLOGY,,A diabetic and hypertensive has microalbuminuria on urine analysis. Which drug is preferred?,Captopril (ACE inhibitors),,,,,A,
