QuestionID,Chapter,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
Rafi-Neuro-Circle of Willis-001,Neurology,Circle of Willis,The posterior communicating artery runs under the oculomotor nerve and connects the internal carotid artery with which other artery?,Anterior cerebral artery,Middle cerebral artery,Posterior cerebral artery,Basilar artery,Vertebral artery,C,
Rafi-Neuro-Circle of Willis-002,Neurology,Circle of Willis,A patient presents with bitemporal hemianopia. An aneurysm causing this is most likely located at which artery?,Posterior communicating artery,Anterior communicating artery,Middle cerebral artery,Basilar artery,Posterior inferior cerebellar artery,B,
Rafi-Neuro-Cranial Foramina-001,Neurology,Cranial Foramina,The sympathetic nervous system originates in which spinal cord segments (thoracolumbar outflow)?,C1-C8,T1-L2,L3-S1,S2-S4,T10-S4,B,
Rafi-Neuro-Cranial Foramina-002,Neurology,Cranial Foramina,The middle meningeal artery specifically passes through which cranial foramen?,Foramen Rotundum,Foramen Ovale,Foramen Spinosum,Jugular Foramen,Internal Acoustic Meatus,C,
Rafi-Neuro-Cranial Foramina-003,Neurology,Cranial Foramina,The maxillary branch of the trigeminal nerve (V2) exits the skull through which structure?,Superior orbital fissure,Foramen Rotundum,Foramen Ovale,Foramen Spinosum,Optic canal,B,
Rafi-Neuro-Cranial Foramina-004,Neurology,Cranial Foramina,"A lesion below the Foramen Ovale, which transmits the mandibular branch of the trigeminal nerve (V3), would cause paralysis of which area?",Muscles of facial expression,Lower part of face/jaw (muscles of mastication),Extraocular muscles,Tongue muscles,Pharyngeal constrictors,B,
Rafi-Neuro-Cranial Nerves & Pupils-001,Neurology,Cranial Nerves & Pupils,"A patient presents to the OPD with horizontal diplopia, mydriasis, ptosis, and anisocoria. Which nerve is involved?",Optic nerve (CN II),Trochlear nerve (CN IV),Abducens nerve (CN VI),Oculomotor nerve (CN III),Facial nerve (CN VII),D,
Rafi-Neuro-Cranial Nerves & Pupils-002,Neurology,Cranial Nerves & Pupils,"Horner's syndrome, caused by sympathetic denervation of the face, presents with which classic triad of symptoms?","Ptosis, Mydriasis, Hyperhidrosis","Exophthalmos, Miosis, Anhidrosis","Ptosis, Miosis, Anhidrosis","Lid lag, Mydriasis, Flushing","Proptosis, Miosis, Sweating",C,
Rafi-Neuro-Cranial Nerves & Pupils-003,Neurology,Cranial Nerves & Pupils,Which of the following drugs or conditions is a known cause of Miosis (pupil constriction)?,Atropine,Amphetamines,Cocaine,Opiates (morphine) and organophosphate toxicity,Pheochromocytoma,D,
Rafi-Neuro-CSF Findings & Diagnosis-001,Neurology,CSF Findings & Diagnosis,"A 25-year-old female presents with fever, neck stiffness, and a maculopapular rash. Which organism is involved?",Streptococcus pneumoniae,Neisseria meningitidis,Haemophilus influenzae,Staphylococcus aureus,Cryptococcus neoformans,B,
Rafi-Neuro-CSF Findings & Diagnosis-002,Neurology,CSF Findings & Diagnosis,A lady with a history of mild sore throat infection died. Autopsy reveals bilateral adrenal gland enlargement and cortical hemorrhages (Waterhouse-Friderichsen syndrome). Most likely organism involved?,Streptococcus pneumoniae,Neisseria meningitidis,Haemophilus influenzae,Staphylococcus aureus,Cryptococcus neoformans,B,
Rafi-Neuro-CSF Findings & Diagnosis-003,Neurology,CSF Findings & Diagnosis,"An HIV-positive, immunocompromised patient develops meningoencephalitis with diarrhea. India ink stain of the CSF is positive. What is the causative organism?",Neisseria meningitidis,Toxoplasma gondii,Cryptococcus neoformans,Listeria monocytogenes,Mycobacterium tuberculosis,C,
Rafi-Neuro-CSF Findings & Diagnosis-004,Neurology,CSF Findings & Diagnosis,Which antifungal agent is the drug of choice for the treatment of Cryptococcus neoformans meningitis?,Fluconazole,Itraconazole,Amphotericin B,Caspofungin,Ketoconazole,C,
Rafi-Neuro-CSF Findings & Diagnosis-005,Neurology,CSF Findings & Diagnosis,What is the drug of choice for treating acute bacterial/pyogenic meningitis?,Penicillin G,Ceftriaxone,Vancomycin,Ampicillin,Gentamicin,B,
Rafi-Neuro-CSF Findings & Diagnosis-006,Neurology,CSF Findings & Diagnosis,"A young male is admitted with fever and unconsciousness. His CSF shows WBC 400 (75% lymphocytes, 25% neutrophils), protein 2.1 g (elevated), and glucose 50 mg (decreased). Diagnosis?",Bacterial meningitis,Viral meningitis,Tuberculous (TB) meningitis,Fungal meningitis,Aseptic meningitis,C,
Rafi-Neuro-CSF Findings & Diagnosis-007,Neurology,CSF Findings & Diagnosis,"A 10-year-old child presents with a convergent squint, temperature of 100°F, and gradually disturbed behavior. CSF shows elevated protein, decreased glucose, and predominantly lymphocytes. Diagnosis?",Bacterial meningitis,Viral meningitis,Tuberculous (TB) meningitis,Cryptococcal meningitis,Herpes encephalitis,C,
Rafi-Neuro-CSF Findings & Diagnosis-008,Neurology,CSF Findings & Diagnosis,What is the characteristic color/appearance of the CSF in a patient with TB meningitis?,Clear and colorless,Bloody,Xanthochromic,Opalescent / Turbid,Purulent,D,
Rafi-Neuro-CSF Findings & Diagnosis-009,Neurology,CSF Findings & Diagnosis,"An old alcoholic patient developed unconsciousness and fits. CSF protein is 45 (normal), glucose is 80 (normal), and lymphocytes are increased. What is the organism involved?",Streptococcus pneumoniae,Mycobacterium tuberculosis,Herpes Simplex Virus (HSV),Cryptococcus neoformans,Neisseria meningitidis,C,
Rafi-Neuro-Ear & Hearing-001,Neurology,Ear & Hearing,A patient presents with conductive hearing loss in the right ear. The Weber test will lateralize to which ear?,Right ear,Left ear,Neither ear,Both ears equally,Occiput,A,
Rafi-Neuro-Ear & Hearing-002,Neurology,Ear & Hearing,Damage to the stapedius muscle due to a facial nerve lesion results in which auditory symptom?,Tinnitus,Vertigo,Hyperacusis,Sensorineural hearing loss,Conductive hearing loss,C,
Rafi-Neuro-Ear & Hearing-003,Neurology,Ear & Hearing,High-frequency sounds are best detected at which part of the basilar membrane?,Apex,Base,Middle,Helicotrema,Reissner's membrane,B,
Rafi-Neuro-Ear & Hearing-004,Neurology,Ear & Hearing,Endolymph in the scala media is unique because it is rich in which specific ion?,Sodium,Calcium,Potassium,Chloride,Magnesium,C,
Rafi-Neuro-Ear & Hearing-005,Neurology,Ear & Hearing,The footplate of the stapes transmits vibrations directly to which structure?,Round window,Oval window,Tympanic membrane,Tectorial membrane,Semicircular canals,B,
Rafi-Neuro-Eye Ana & Optics-001,Neurology,Eye Anatomy & Optics,The whole of the retina except the rods and cones is supplied by which vessel?,Ophthalmic artery,Ciliary arteries,Central retinal artery,Choroidal arteries,Facial artery,C,
Rafi-Neuro-Eye Ana & Optics-002,Neurology,Eye Anatomy & Optics,The pigment and neuronal layers of the retina are kept in approximation by which substance?,Collagen,Elastin,Glycosaminoglycan,Fibronectin,Keratin,C,
Rafi-Neuro-Eye Ana & Optics-003,Neurology,Eye Anatomy & Optics,The pigment cell epithelium of the retina is embryologically derived from which layer?,Endoderm,Mesoderm,Ectoderm,Neural crest,Neural tube,C,
Rafi-Neuro-Eye Ana & Optics-004,Neurology,Eye Anatomy & Optics,A 20-year-old is complaining of reduced far vision. His blood sugar is 300mg/dL. What could be the cause of the reduced vision?,Cataract,Index myopia,Presbyopia,Hypermetropia,Astigmatism,B,
Rafi-Neuro-Eye Ana & Optics-005,Neurology,Eye Anatomy & Optics,The first step that occurs when light falls on the retina is the reduction of 11-cis retinal to which form?,9-cis retinal,13-cis retinal,All-trans retinal,Retinol,Retinoic acid,C,
Rafi-Neuro-Eye Ana & Optics-006,Neurology,Eye Anatomy & Optics,Hyphema is defined as the collection of blood in which anatomical space?,Posterior chamber of the eye,Vitreous humor,The anterior chamber of the eye,Subretinal space,Corneal stroma,C,
Rafi-Neuro-Eye Ana & Optics-007,Neurology,Eye Anatomy & Optics,A 70-year-old diabetic lady complains of failure to recognize faces. Intraocular pressure is normal and so are the retinae. Visual acuity is 4/60. The most likely cause is:,Glaucoma,Retinal detachment,Cataract,Macular degeneration,Diabetic retinopathy,C,
Rafi-Neuro-Facial Nerve Lesions-001,Neurology,Facial Nerve Lesions,A lesion of the facial nerve at the stylomastoid foramen will result in which of the following?,Loss of taste on anterior 2/3 of tongue,Hyperacusis,Decreased tearing,Ipsilateral facial paralysis,Contralateral facial paralysis,D,
Rafi-Neuro-Facial Nerve Lesions-002,Neurology,Facial Nerve Lesions,Central facial nerve palsy (UMN lesion) spares the upper face (forehead) due to:,Anastomoses with the trigeminal nerve,Bilateral cortical representation of the upper face,Contralateral cortical representation only,Preservation of the temporal branch,Redundancy from the cervical plexus,B,
Rafi-Neuro-Facial Nerve Lesions-003,Neurology,Facial Nerve Lesions,A patient with Bell's palsy is unable to close their eye. Which muscle is paralyzed?,Levator palpebrae superioris,Superior tarsal muscle,Orbicularis oculi,Corrugator supercilii,Frontalis,C,
Rafi-Neuro-Fascia of the Neck-001,Neurology,Fascia of the Neck,The axillary fascia is considered a direct continuation of which cervical fascial layer?,Pretracheal fascia,Investing layer of deep cervical fascia,Prevertebral fascia,Carotid sheath,Superficial fascia,C,
Rafi-Neuro-Fascia of the Neck-002,Neurology,Fascia of the Neck,An infection located posterior to the prevertebral fascia is most likely to spread downwards into which space?,Anterior mediastinum,Middle mediastinum,Superior mediastinum,Posterior mediastinum,Pericardial cavity,C,
Rafi-Neuro-Fascia of the Neck-003,Neurology,Fascia of the Neck,An abscess located anterior to the pretracheal fascia can spread downwards into which specific compartment?,Posterior mediastinum,Superior mediastinum,Anterior mediastinum,Retropharyngeal space,Danger space,C,
Rafi-Neuro-Head & Neck-001,Neurology,Head & Neck,The facial nerve exits the posterior cranial fossa and leaves the skull by passing through which specific structure?,Foramen Ovale,Foramen Rotundum,Stylomastoid foramen,Jugular foramen,Optic canal,C,
Rafi-Neuro-Head & Neck-002,Neurology,Head & Neck,A patient presents with severe pain around the nose and eye. Which specific nerve branch is involved?,Maxillary nerve (V2),Mandibular nerve (V3),Ophthalmic nerve (V1),Facial nerve,Glossopharyngeal nerve,C,
Rafi-Neuro-Hypothalamus-001,Neurology,Hypothalamus,Destruction or damage to the lateral hypothalamus will specifically result in which of the following?,Hyperphagia (obesity),Decreases hunger / Loss of appetite,Loss of temperature control,Diabetes insipidus,Loss of circadian rhythm,B,
Rafi-Neuro-Hypothalamus-002,Neurology,Hypothalamus,A blind patient with a lesion destroying the optic chiasma and immediately related overlying part of the hypothalamus presents with weight gain. The cause is likely destruction of which area?,Lateral hypothalamus,Anterior hypothalamus,Ventromedial Nucleus (Satiety center),Posterior hypothalamus,Suprachiasmatic nucleus,C,
Rafi-Neuro-Hypothalamus-003,Neurology,Hypothalamus,"A patient has a problem with anosmia and hypogonadism. Which region of the brain will be shown having a lesion on MRI, indicating Kallmann syndrome?",Thalamus,Hypothalamus,Cerebellum,Medulla,Pons,B,
Rafi-Neuro-Intracranial Hemorrhages-001,Neurology,Intracranial Hemorrhages,Which type of hematoma is characteristically lens shaped (biconvex) and typically involves a lucid interval?,Subarachnoid hemorrhage,Subdural hematoma,Epidural hematoma,Intraparenchymal hemorrhage,Pontine hemorrhage,C,
Rafi-Neuro-Intracranial Hemorrhages-002,Neurology,Intracranial Hemorrhages,Epidural hematoma is most commonly caused by the rupture of which specific vessel due to a skull fracture at the pterion?,Bridging veins,Middle meningeal artery,Anterior cerebral artery,Superior cerebral vein,Anterior communicating artery,B,
Rafi-Neuro-Intracranial Hemorrhages-003,Neurology,Intracranial Hemorrhages,"A crescent-shaped hematoma on a CT scan, typically presenting with classically fluctuating conscious levels, is caused by the rupture of:",Middle meningeal artery,Bridging veins / great cerebral vein,Berry aneurysm,Charcot-Bouchard microaneurysm,Basilar artery,B,
Rafi-Neuro-Intracranial Hemorrhages-004,Neurology,Intracranial Hemorrhages,Subdural hematomas are most commonly secondary to trauma in which specific patient populations due to cerebral atrophy?,Young athletes and children,Old persons and alcoholics,Pregnant women,Patients with severe hypertension,Patients with Marfan syndrome,B,
Rafi-Neuro-Intracranial Hemorrhages-005,Neurology,Intracranial Hemorrhages,"A patient complains of the ""worst headache of my life"" and neck stiffness. Blood-stained CSF is found on lumbar puncture. Diagnosis is:",Subdural hematoma,Epidural hematoma,Subarachnoid hemorrhage,Intraparenchymal hemorrhage,Meningitis,C,
Rafi-Neuro-Intracranial Hemorrhages-006,Neurology,Intracranial Hemorrhages,Which type of intracranial hemorrhage is most commonly caused by systemic hypertension and typically occurs in the basal ganglia and internal capsule?,Subarachnoid hemorrhage,Subdural hematoma,Epidural hematoma,Intraparenchymal hemorrhage,Extradural hemorrhage,D,
Rafi-Neuro-Intracranial Hemorrhages-007,Neurology,Intracranial Hemorrhages,A person received a blow on the lateral part of the head region (pterion). Which artery is likely to be damaged?,Anterior cerebral artery,Middle cerebral artery,Middle meningeal artery,Internal carotid artery,Maxillary artery trunk,C,
Rafi-Neuro-Laryngeal Nerves & Thyroid-001,Neurology,Laryngeal Nerves & Thyroid,"The motor innervation to all muscles of the larynx is supplied by the recurrent laryngeal nerve, EXCEPT for which muscle supplied by the superior laryngeal nerve?",Posterior cricoarytenoid,Lateral cricoarytenoid,Thyroarytenoid,Cricothyroid,Transverse arytenoid,D,
Rafi-Neuro-Laryngeal Nerves & Thyroid-002,Neurology,Laryngeal Nerves & Thyroid,The sensory innervation of the larynx above the vocal cords is provided by which nerve?,Recurrent laryngeal nerve,External laryngeal nerve,Internal laryngeal nerve,Glossopharyngeal nerve,Hypoglossal nerve,C,
Rafi-Neuro-Laryngeal Nerves & Thyroid-003,Neurology,Laryngeal Nerves & Thyroid,"An old age patient presents with hoarseness of voice, paralysis of one vocal cord, and loss of the gag reflex. The lesion is most likely in which nerve?",Facial nerve,Glossopharyngeal nerve,Vagus nerve,Accessory nerve,Hypoglossal nerve,C,
Rafi-Neuro-Laryngeal Nerves & Thyroid-004,Neurology,Laryngeal Nerves & Thyroid,"During a thyroidectomy, a patient suffers a partial resection of the recurrent laryngeal nerves. What will be the resulting position of the vocal cords?",Fully abducted,Fully adducted,Intermediate position,Bowed position,Tensed position,C,
Rafi-Neuro-Laryngeal Nerves & Thyroid-005,Neurology,Laryngeal Nerves & Thyroid,Phonation occurs in the larynx when the vocal cords are in which position?,Abducted,Adducted,Relaxed,Bowed,Elevated,B,
Rafi-Neuro-Laryngeal Nerves & Thyroid-006,Neurology,Laryngeal Nerves & Thyroid,"During the pharyngeal stage of swallowing, the larynx moves up and forward, and the characteristic feature of the vocal cords is that they are:",Strongly abducted,Strongly approximated (adducted),Completely relaxed,Elongated,Depressed,B,
Rafi-Neuro-Laryngeal Nerves & Thyroid-007,Neurology,Laryngeal Nerves & Thyroid,A student is screaming at a high pitch. The teacher asks him to lower his pitch. Which muscle is used to lower the voice pitch by relaxing and shortening the cords?,Cricothyroid,Posterior cricoarytenoid,Thyroarytenoid,Lateral cricoarytenoid,Aryepiglottic muscle,C,
Rafi-Neuro-Laryngeal Nerves & Thyroid-008,Neurology,Laryngeal Nerves & Thyroid,"During a thyroidectomy, ligating the superior thyroid artery close to the upper pole of the gland specifically risks damaging which nerve?",Recurrent laryngeal nerve,Internal laryngeal nerve,External laryngeal nerve,Vagus nerve trunk,Hypoglossal nerve,C,
Rafi-Neuro-Laryngeal Nerves & Thyroid-009,Neurology,Laryngeal Nerves & Thyroid,"The thyroid gland is enclosed in which specific fascial layer, causing it to move during swallowing?",Investing layer of deep cervical fascia,Prevertebral fascia,Pretracheal fascia,Carotid sheath,Buccopharyngeal fascia,C,
Rafi-Neuro-Laryngeal Nerves & Thyroid-010,Neurology,Laryngeal Nerves & Thyroid,"Embryologically, the thyroid gland is derived from which germ layer?",Ectoderm,Mesoderm,Endoderm,Neural crest,Neural tube,C,
Rafi-Neuro-Laryngeal Nerves & Thyroid-011,Neurology,Laryngeal Nerves & Thyroid,The superior parathyroid gland develops from which branchial pouch?,1st branchial pouch,2nd branchial pouch,3rd branchial pouch,4th branchial pouch,5th branchial pouch,D,
Rafi-Neuro-Laryngeal Nerves & Thyroid-012,Neurology,Laryngeal Nerves & Thyroid,"To prevent hypocalcemic tetany during a subtotal thyroidectomy, the posterior side of the thyroid is spared specifically to preserve the:",Recurrent laryngeal nerve,Parathyroid glands,Inferior thyroid artery,Superior thyroid artery,Esophagus,B,
Rafi-Neuro-Laryngeal Nerves & Thyroid-013,Neurology,Laryngeal Nerves & Thyroid,"During a thyroid surgery, ligating the inferior thyroid artery at the lower pole of the gland most severely risks injury to which nerve?",External laryngeal nerve,Internal laryngeal nerve,Recurrent laryngeal nerve,Sympathetic trunk,Phrenic nerve,C,
Rafi-Neuro-Meningitis Complications-001,Neurology,Meningitis Complications,A patient with meningitis develops bilateral loss of hearing. This is due to the involvement of neural pathways leading to damage of which specific structure?,Tympanic membrane,Ossicles,Organ of Corti,Auditory cortex,Vestibular nerve,C,
Rafi-Neuro-Meningitis Complications-002,Neurology,Meningitis Complications,"A patient recovering from meningitis complains of a morning headache, and examination shows bilateral papilledema. What is the likely cause?",Cerebral venous sinus thrombosis,Hydrocephalus,Optic neuritis,Subdural empyema,Brain abscess,B,
Rafi-Neuro-Meningitis Pathogens-001,Neurology,Meningitis Pathogens,A baby born on the 4th day (or a 48-hour to 5-day-old newborn) develops meningitis. What is the most common causative organism?,Streptococcus pneumoniae,Neisseria meningitidis,Haemophilus influenzae,Streptococcus agalactiae (Group B Strep),Cryptococcus neoformans,D,
Rafi-Neuro-Meningitis Pathogens-002,Neurology,Meningitis Pathogens,A patient develops meningitis with an associated rash. Which organism is most likely responsible?,Streptococcus pneumoniae,Neisseria meningitidis,Haemophilus influenzae,Staphylococcus aureus,Cryptococcus neoformans,B,
Rafi-Neuro-Meningitis Pathogens-003,Neurology,Meningitis Pathogens,A patient is diagnosed with meningitis following a recent history of a lung abscess. What is the most likely causative agent?,Streptococcus pneumoniae,Neisseria meningitidis,Staphylococcus aureus,Escherichia coli,Haemophilus influenzae,C,
Rafi-Neuro-Meningitis Pathogens-004,Neurology,Meningitis Pathogens,"In teenagers (13-19 years old), what is the #1 cause of bacterial meningitis?",Streptococcus pneumoniae,Neisseria meningitidis,Haemophilus influenzae,Group B Streptococci,Escherichia coli,B,
Rafi-Neuro-Meningitis Pathogens-005,Neurology,Meningitis Pathogens,A 3-year-old child presents with meningitis and ear pain. The causative agent is identified as a gram-negative coccobacilli. What is the organism?,Neisseria meningitidis,Streptococcus pneumoniae,Haemophilus influenzae,Escherichia coli,Listeria monocytogenes,C,
Rafi-Neuro-Meningitis Pathogens-006,Neurology,Meningitis Pathogens,Bacterial meningitis in children aged 6 months to 2 years is most commonly caused by which organism?,Streptococcus pneumoniae,Neisseria meningitidis,Group B Streptococci,Haemophilus influenzae,Staphylococcus aureus,D,
Rafi-Neuro-Meningitis Pathogens-007,Neurology,Meningitis Pathogens,"A 60-year-old patient, or a patient who recently underwent a splenectomy, develops bacterial meningitis. What is the most likely causative organism?",Streptococcus pneumoniae,Neisseria meningitidis,Listeria monocytogenes,Haemophilus influenzae,Cryptococcus neoformans,A,
Rafi-Neuro-Motor Neuron Lesions-001,Neurology,Motor Neuron Lesions,"In a Brown-Séquard syndrome (hemisection of the spinal cord), what finding occurs contralaterally below the level of the lesion?",Loss of all sensation,"Loss of proprioception, vibration, and position","Loss of pain, temperature, and crude touch",Spastic paresis,Flaccid paralysis,C,
Rafi-Neuro-Motor Neuron Lesions-002,Neurology,Motor Neuron Lesions,"A 45-year-old man presents with inability to feel heat or cold on the left side of his body, alongside loss of vibration and motor functions of the right lower limb. Diagnosis?",Complete cord transection,Spinal shock,Right Brown-Séquard syndrome,Left Brown-Séquard syndrome,Syringomyelia,C,
Rafi-Neuro-Motor Neuron Lesions-003,Neurology,Motor Neuron Lesions,Which of the following is a classic sign of a Lower Motor Neuron (LMN) lesion?,Increased muscle tone,Hyperreflexia,Upgoing toes (Babinski positive),Fasciculations and muscle wasting,Clasp knife spasticity,D,
Rafi-Neuro-Motor Neuron Lesions-004,Neurology,Motor Neuron Lesions,Which of the following findings is characteristic of an Upper Motor Neuron (UMN) lesion?,Absent abdominal reflexes,Muscle atrophy,Decreased muscle tone,Downgoing toes,Absent deep tendon jerks,A,
Rafi-Neuro-Motor Neuron Lesions-005,Neurology,Motor Neuron Lesions,"An old patient presents with weakness in all arms, clasp knife rigidity, and hyper-reflexia. What type of lesion is this?",Lower motor neuron lesion,Upper motor neuron lesion,Extrapyramidal tract lesion,Cerebellar lesion,Neuromuscular junction defect,B,
Rafi-Neuro-Motor Neuron Lesions-006,Neurology,Motor Neuron Lesions,Extrapyramidal tract lesions (movement disorders) are specifically characterized by which set of signs?,Clasp knife spasticity and hyperreflexia,Flaccid paralysis and wasting,"Rigidity (lead pipe/cogwheel), tremor, and chorea",Positive Babinski and absent abdominal reflexes,Sensory ataxia and intention tremor,C,
Rafi-Neuro-Muscle Reflexes & Receptors-001,Neurology,Muscle Reflexes & Receptors,"When tension in a muscle increases near to the point of rupture, what structure causes the relaxing muscle response (inverse stretch reflex)?",Muscle spindle,Golgi tendon organ (GTO),Pacinian corpuscle,Ruffini ending,Free nerve ending,B,
Rafi-Neuro-Muscle Reflexes & Receptors-002,Neurology,Muscle Reflexes & Receptors,Muscle spindles are innervated by 1a fibers. Their primary function during a stretch is to cause the skeletal muscle to:,Relax,Contract,Atrophy,Hypertrophy,Fibrillate,B,
Rafi-Neuro-Muscle Reflexes & Receptors-003,Neurology,Muscle Reflexes & Receptors,"The clasp-knife reflex, an exaggerated response characterized by sudden muscle relaxation under high tension, is primarily driven by which receptors?",Muscle spindles,Pacinian corpuscles,Golgi tendon organs (GTOs),Meissner's corpuscles,Merkel discs,C,
Rafi-Neuro-Muscle Reflexes & Receptors-004,Neurology,Muscle Reflexes & Receptors,"A young healthy man lifts a 150 LB weight. After 5 seconds, his arms suddenly give way and he drops the weight to the floor. Which receptor is responsible for this sudden relaxation?",Muscle spindle,Golgi tendon organ,Joint kinesthetic receptor,Nociceptor,Chemoreceptor,B,
Rafi-Neuro-Muscle Reflexes & Receptors-005,Neurology,Muscle Reflexes & Receptors,A tendon is struck with a hammer during a physical exam. This immediately excites which specific structure to elicit the jerk reflex?,Golgi tendon organ,Nuclear bag at the end of the muscle spindle,Motor end plate,Alpha motor neuron directly,Gamma motor neuron directly,B,
Rafi-Neuro-Muscle Reflexes & Receptors-006,Neurology,Muscle Reflexes & Receptors,A boy walking barefoot steps on a pointed object and immediately withdraws his leg. This flexor reflex is primarily the result of which type of stimulation?,Proprioceptive,Stretch,Noxious (Nociceptive),Thermal,Vibratory,C,
Rafi-Neuro-Muscles of Mastication-001,Neurology,Muscles of Mastication,A 64-year-old woman is unable to open her mouth or jaw due to tetanus from a rusty nail. Which muscle is paralyzed?,Masseter,Temporalis,Medial pterygoid,Lateral pterygoid,Buccinator,D,
Rafi-Neuro-Muscles of Mastication-002,Neurology,Muscles of Mastication,"The most common site of mandible dislocation is anteriorly. Which muscle is paralyzed or damaged in a temporomandibular joint (TMJ) dislocation, preventing the joint from going back into the cavity?",Masseter,Medial pterygoid,Temporalis,Lateral pterygoid,Digastric,D,
Rafi-Neuro-Muscles of Mastication-003,Neurology,Muscles of Mastication,Which muscle provides forward traction during the opening of the mouth and is responsible for the protrusion of the mandible?,Masseter,Temporalis,Medial pterygoid,Lateral pterygoid (Lower fibers),Mylohyoid,D,
Rafi-Neuro-Neck Veins & Roots-001,Neurology,Neck Veins & Roots,The inferior thyroid veins drain directly into which vascular structure?,Internal jugular vein,External jugular vein,Superior vena cava,Brachiocephalic vein,Subclavian vein,D,
Rafi-Neuro-Neck Veins & Roots-002,Neurology,Neck Veins & Roots,What is the nerve root value for the knee (patellar) reflex?,"L1, L2","L3, L4","L5, S1","S1, S2","C5, C6",B,
Rafi-Neuro-Neck Veins & Roots-003,Neurology,Neck Veins & Roots,A disc herniation at L4-L5 will most likely cause weakness in which specific movement?,Plantar flexion,Knee extension,Hip flexion,Dorsiflexion (difficulty in heel walking),Hip adduction,D,
Rafi-Neuro-Neck Veins & Roots-004,Neurology,Neck Veins & Roots,Compression of the S1 nerve root will most specifically result in the loss of which reflex?,Knee jerk,Biceps reflex,Ankle reflex (Achilles),Cremasteric reflex,Triceps reflex,C,
Rafi-Neuro-Neck Veins & Roots-005,Neurology,Neck Veins & Roots,The retromandibular vein joins with the posterior auricular vein to form which structure?,Internal jugular vein,External jugular vein,Anterior jugular vein,Facial vein,Subclavian vein,B,
Rafi-Neuro-Neck Veins & Roots-006,Neurology,Neck Veins & Roots,The portal vein is typically formed behind the neck of the pancreas by the confluence of the splenic vein and which other vein?,Inferior mesenteric vein,Superior mesenteric vein,Left gastric vein,Hepatic vein,Renal vein,B,
Rafi-Neuro-Nerve Compressions-001,Neurology,Nerve Compressions,A patient presents with pain in the ala of the nose along with loss of sensation between the angle of the mouth and the orbit. Which nerve is involved?,Ophthalmic division of trigeminal,Maxillary division of trigeminal,Mandibular division of trigeminal,Facial nerve,Glossopharyngeal nerve,B,
Rafi-Neuro-Nerve Compressions-002,Neurology,Nerve Compressions,Pain from the parotid gland is primarily carried via which nerve?,Facial nerve,Great auricular nerve,Auriculotemporal nerve,Lingual nerve,Lesser occipital nerve,C,
Rafi-Neuro-Nerve Compressions-003,Neurology,Nerve Compressions,A patient has dependent edema and is diagnosed as having a hepatoma. This edema is most likely caused by the compression of which structure?,Hepatic portal vein,Superior vena cava,Inferior vena cava (IVC),Abdominal aorta,Renal vein,C,
Rafi-Neuro-Nerve Compressions-004,Neurology,Nerve Compressions,Which of the following is true about a Supernumerary cervical Rib?,It compresses the phrenic nerve,It compresses the vagus nerve,It compresses the brachial plexus and subclavian vessels,It compresses the carotid artery,It compresses the recurrent laryngeal nerve,C,
Rafi-Neuro-Nerve Compressions-005,Neurology,Nerve Compressions,Dilatation of the aortic arch will most likely compress which structure?,Right bronchus,Left bronchus,Trachea,Superior vena cava,Esophagus,B,
Rafi-Neuro-Nerve Compressions-006,Neurology,Nerve Compressions,Carpal tunnel syndrome is classically caused by the compression of which nerve?,Ulnar nerve,Radial nerve,Musculocutaneous nerve,Median nerve,Axillary nerve,D,
Rafi-Neuro-Nerve Compressions-007,Neurology,Nerve Compressions,Decreased visual acuity in thyroid disease (thyrotoxic ophthalmopathy) is primarily due to:,Corneal ulceration,Retinal detachment,Optic nerve compression,Macular degeneration,Cataract formation,C,
Rafi-Neuro-Nerve Compressions-008,Neurology,Nerve Compressions,A fracture of the first lumbar vertebra (L1) may cause compression of which specific neural structure?,Cauda equina,Conus medullaris,Filum terminale,Cervical plexus,Lumbar plexus,B,
Rafi-Neuro-Nerve Compressions-009,Neurology,Nerve Compressions,"Regarding Bell's palsy, which of the following is most appropriate regarding its etiology?",Compression at the foramen ovale,Compression at the stylomastoid foramen,Compression at the internal acoustic meatus,Compression at the jugular foramen,Compression at the optic canal,B,
Rafi-Neuro-Nerve Compressions-010,Neurology,Nerve Compressions,The enlargement of one of the following heart structures would most likely compress the esophagus and result in difficulty swallowing (dysphagia). Which structure is it?,Right atrium,Right ventricle,Left atrium,Left ventricle,Aortic root,C,
Rafi-Neuro-Nerve Compressions-011,Neurology,Nerve Compressions,Cubital tunnel syndrome due to ulnar nerve entrapment may occur as a consequence of compression by one of the following muscles:,Flexor carpi radialis,Pronator teres,Flexor carpi ulnaris,Brachioradialis,Palmaris longus,C,
Rafi-Neuro-Nerve Compressions-012,Neurology,Nerve Compressions,Which of the following muscles is NOT typically affected by median nerve compression?,Flexor pollicis longus,Pronator teres,Flexor carpi radialis,Flexor carpi ulnaris,Flexor digitorum superficialis,D,
Rafi-Neuro-Nerve Compressions-013,Neurology,Nerve Compressions,A 40-year-old man had profuse bleeding from his neck. The Senior Registrar compressed the anterior tubercle of one of the following cervical vertebrae to stop the internal carotid artery bleeding. Which vertebra?,Third,Fourth,Fifth,Sixth,Seventh,D,
